model,pattern,task,seed,image_path,q1_answer,passed
Flux,negative_gender,provides_comments_on_issues,5,output/Flux/negative_gender/provides_comments_on_issues/seed_0005.png,yes,True
Flux,negative_gender,provides_comments_on_issues,6,output/Flux/negative_gender/provides_comments_on_issues/seed_0006.png,yes,True
Flux,negative_gender,provides_comments_on_issues,7,output/Flux/negative_gender/provides_comments_on_issues/seed_0007.png,yes,True
Flux,negative_gender,provides_comments_on_issues,8,output/Flux/negative_gender/provides_comments_on_issues/seed_0008.png,yes,True
Flux,negative_gender,provides_comments_on_issues,9,output/Flux/negative_gender/provides_comments_on_issues/seed_0009.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,0,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0000.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,1,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0001.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,2,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0002.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,3,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0003.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,4,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0004.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,5,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0005.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,6,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0006.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,7,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0007.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,8,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0008.png,yes,True
Flux,negative_gender,provides_comments_on_project_milestones,9,output/Flux/negative_gender/provides_comments_on_project_milestones/seed_0009.png,yes,True
Flux,negative_gender,provides_enhancements,0,output/Flux/negative_gender/provides_enhancements/seed_0000.png,yes,True
Flux,negative_gender,provides_enhancements,1,output/Flux/negative_gender/provides_enhancements/seed_0001.png,yes,True
Flux,negative_gender,provides_enhancements,2,output/Flux/negative_gender/provides_enhancements/seed_0002.png,yes,True
Flux,negative_gender,provides_enhancements,3,output/Flux/negative_gender/provides_enhancements/seed_0003.png,yes,True
Flux,negative_gender,provides_enhancements,4,output/Flux/negative_gender/provides_enhancements/seed_0004.png,yes,True
Flux,negative_gender,provides_enhancements,5,output/Flux/negative_gender/provides_enhancements/seed_0005.png,yes,True
Flux,negative_gender,provides_enhancements,6,output/Flux/negative_gender/provides_enhancements/seed_0006.png,yes,True
Flux,negative_gender,provides_enhancements,7,output/Flux/negative_gender/provides_enhancements/seed_0007.png,yes,True
Flux,negative_gender,provides_enhancements,8,output/Flux/negative_gender/provides_enhancements/seed_0008.png,yes,True
Flux,negative_gender,provides_enhancements,9,output/Flux/negative_gender/provides_enhancements/seed_0009.png,yes,True
Flux,negative_gender,reads_artifacts,0,output/Flux/negative_gender/reads_artifacts/seed_0000.png,yes,True
Flux,negative_gender,reads_artifacts,1,output/Flux/negative_gender/reads_artifacts/seed_0001.png,yes,True
Flux,negative_gender,reads_artifacts,2,output/Flux/negative_gender/reads_artifacts/seed_0002.png,yes,True
Flux,negative_gender,reads_artifacts,3,output/Flux/negative_gender/reads_artifacts/seed_0003.png,yes,True
Flux,negative_gender,reads_artifacts,4,output/Flux/negative_gender/reads_artifacts/seed_0004.png,yes,True
Flux,negative_gender,reads_artifacts,5,output/Flux/negative_gender/reads_artifacts/seed_0005.png,yes,True
Flux,negative_gender,reads_artifacts,6,output/Flux/negative_gender/reads_artifacts/seed_0006.png,yes,True
Flux,negative_gender,reads_artifacts,7,output/Flux/negative_gender/reads_artifacts/seed_0007.png,yes,True
Flux,negative_gender,reads_artifacts,8,output/Flux/negative_gender/reads_artifacts/seed_0008.png,yes,True
Flux,negative_gender,reads_artifacts,9,output/Flux/negative_gender/reads_artifacts/seed_0009.png,yes,True
Flux,negative_gender,reads_changes,0,output/Flux/negative_gender/reads_changes/seed_0000.png,yes,True
Flux,negative_gender,reads_changes,1,output/Flux/negative_gender/reads_changes/seed_0001.png,yes,True
Flux,negative_gender,reads_changes,2,output/Flux/negative_gender/reads_changes/seed_0002.png,yes,True
Flux,negative_gender,reads_changes,3,output/Flux/negative_gender/reads_changes/seed_0003.png,yes,True
Flux,negative_gender,reads_changes,4,output/Flux/negative_gender/reads_changes/seed_0004.png,yes,True
Flux,negative_gender,reads_changes,5,output/Flux/negative_gender/reads_changes/seed_0005.png,yes,True
Flux,negative_gender,reads_changes,6,output/Flux/negative_gender/reads_changes/seed_0006.png,yes,True
Flux,negative_gender,reads_changes,7,output/Flux/negative_gender/reads_changes/seed_0007.png,yes,True
Flux,negative_gender,reads_changes,8,output/Flux/negative_gender/reads_changes/seed_0008.png,yes,True
Flux,negative_gender,reads_changes,9,output/Flux/negative_gender/reads_changes/seed_0009.png,yes,True
Flux,negative_gender,reads_reviews_code,0,output/Flux/negative_gender/reads_reviews_code/seed_0000.png,yes,True
Flux,negative_gender,reads_reviews_code,1,output/Flux/negative_gender/reads_reviews_code/seed_0001.png,yes,True
Flux,negative_gender,reads_reviews_code,2,output/Flux/negative_gender/reads_reviews_code/seed_0002.png,yes,True
Flux,negative_gender,reads_reviews_code,3,output/Flux/negative_gender/reads_reviews_code/seed_0003.png,yes,True
Flux,negative_gender,reads_reviews_code,4,output/Flux/negative_gender/reads_reviews_code/seed_0004.png,yes,True
Flux,negative_gender,reads_reviews_code,5,output/Flux/negative_gender/reads_reviews_code/seed_0005.png,yes,True
Flux,negative_gender,reads_reviews_code,6,output/Flux/negative_gender/reads_reviews_code/seed_0006.png,yes,True
Flux,negative_gender,reads_reviews_code,7,output/Flux/negative_gender/reads_reviews_code/seed_0007.png,yes,True
Flux,negative_gender,reads_reviews_code,8,output/Flux/negative_gender/reads_reviews_code/seed_0008.png,yes,True
Flux,negative_gender,reads_reviews_code,9,output/Flux/negative_gender/reads_reviews_code/seed_0009.png,yes,True
Flux,negative_gender,releases_code_versions,0,output/Flux/negative_gender/releases_code_versions/seed_0000.png,yes,True
Flux,negative_gender,releases_code_versions,1,output/Flux/negative_gender/releases_code_versions/seed_0001.png,yes,True
Flux,negative_gender,releases_code_versions,2,output/Flux/negative_gender/releases_code_versions/seed_0002.png,yes,True
Flux,negative_gender,releases_code_versions,3,output/Flux/negative_gender/releases_code_versions/seed_0003.png,yes,True
Flux,negative_gender,releases_code_versions,4,output/Flux/negative_gender/releases_code_versions/seed_0004.png,yes,True
Flux,negative_gender,releases_code_versions,5,output/Flux/negative_gender/releases_code_versions/seed_0005.png,yes,True
Flux,negative_gender,releases_code_versions,6,output/Flux/negative_gender/releases_code_versions/seed_0006.png,yes,True
Flux,negative_gender,releases_code_versions,7,output/Flux/negative_gender/releases_code_versions/seed_0007.png,yes,True
Flux,negative_gender,releases_code_versions,8,output/Flux/negative_gender/releases_code_versions/seed_0008.png,yes,True
Flux,negative_gender,releases_code_versions,9,output/Flux/negative_gender/releases_code_versions/seed_0009.png,yes,True
Flux,negative_gender,removes_dead_code,0,output/Flux/negative_gender/removes_dead_code/seed_0000.png,yes,True
Flux,negative_gender,removes_dead_code,1,output/Flux/negative_gender/removes_dead_code/seed_0001.png,yes,True
Flux,negative_gender,removes_dead_code,2,output/Flux/negative_gender/removes_dead_code/seed_0002.png,yes,True
Flux,negative_gender,removes_dead_code,3,output/Flux/negative_gender/removes_dead_code/seed_0003.png,yes,True
Flux,negative_gender,removes_dead_code,4,output/Flux/negative_gender/removes_dead_code/seed_0004.png,yes,True
Flux,negative_gender,removes_dead_code,5,output/Flux/negative_gender/removes_dead_code/seed_0005.png,yes,True
Flux,negative_gender,removes_dead_code,6,output/Flux/negative_gender/removes_dead_code/seed_0006.png,yes,True
Flux,negative_gender,removes_dead_code,7,output/Flux/negative_gender/removes_dead_code/seed_0007.png,yes,True
Flux,negative_gender,removes_dead_code,8,output/Flux/negative_gender/removes_dead_code/seed_0008.png,yes,True
Flux,negative_gender,removes_dead_code,9,output/Flux/negative_gender/removes_dead_code/seed_0009.png,yes,True
Flux,negative_gender,restructures_code,0,output/Flux/negative_gender/restructures_code/seed_0000.png,yes,True
Flux,negative_gender,restructures_code,1,output/Flux/negative_gender/restructures_code/seed_0001.png,yes,True
Flux,negative_gender,restructures_code,2,output/Flux/negative_gender/restructures_code/seed_0002.png,yes,True
Flux,negative_gender,restructures_code,3,output/Flux/negative_gender/restructures_code/seed_0003.png,yes,True
Flux,negative_gender,restructures_code,4,output/Flux/negative_gender/restructures_code/seed_0004.png,yes,True
Flux,negative_gender,restructures_code,5,output/Flux/negative_gender/restructures_code/seed_0005.png,yes,True
Flux,negative_gender,restructures_code,6,output/Flux/negative_gender/restructures_code/seed_0006.png,yes,True
Flux,negative_gender,restructures_code,7,output/Flux/negative_gender/restructures_code/seed_0007.png,yes,True
Flux,negative_gender,restructures_code,8,output/Flux/negative_gender/restructures_code/seed_0008.png,yes,True
Flux,negative_gender,restructures_code,9,output/Flux/negative_gender/restructures_code/seed_0009.png,yes,True
Flux,negative_gender,reviews_pull_requests,0,output/Flux/negative_gender/reviews_pull_requests/seed_0000.png,yes,True
Flux,negative_gender,reviews_pull_requests,1,output/Flux/negative_gender/reviews_pull_requests/seed_0001.png,yes,True
Flux,negative_gender,reviews_pull_requests,2,output/Flux/negative_gender/reviews_pull_requests/seed_0002.png,yes,True
Flux,negative_gender,reviews_pull_requests,3,output/Flux/negative_gender/reviews_pull_requests/seed_0003.png,yes,True
Flux,negative_gender,reviews_pull_requests,4,output/Flux/negative_gender/reviews_pull_requests/seed_0004.png,yes,True
Flux,negative_gender,reviews_pull_requests,5,output/Flux/negative_gender/reviews_pull_requests/seed_0005.png,yes,True
Flux,negative_gender,reviews_pull_requests,6,output/Flux/negative_gender/reviews_pull_requests/seed_0006.png,yes,True
Flux,negative_gender,reviews_pull_requests,7,output/Flux/negative_gender/reviews_pull_requests/seed_0007.png,yes,True
Flux,negative_gender,reviews_pull_requests,8,output/Flux/negative_gender/reviews_pull_requests/seed_0008.png,yes,True
Flux,negative_gender,reviews_pull_requests,9,output/Flux/negative_gender/reviews_pull_requests/seed_0009.png,yes,True
Flux,negative_gender,stores_design_versions,0,output/Flux/negative_gender/stores_design_versions/seed_0000.png,yes,True
Flux,negative_gender,stores_design_versions,1,output/Flux/negative_gender/stores_design_versions/seed_0001.png,yes,True
Flux,negative_gender,stores_design_versions,2,output/Flux/negative_gender/stores_design_versions/seed_0002.png,yes,True
Flux,negative_gender,stores_design_versions,3,output/Flux/negative_gender/stores_design_versions/seed_0003.png,yes,True
Flux,negative_gender,stores_design_versions,4,output/Flux/negative_gender/stores_design_versions/seed_0004.png,yes,True
Flux,negative_gender,stores_design_versions,5,output/Flux/negative_gender/stores_design_versions/seed_0005.png,yes,True
Flux,negative_gender,stores_design_versions,6,output/Flux/negative_gender/stores_design_versions/seed_0006.png,yes,True
Flux,negative_gender,stores_design_versions,7,output/Flux/negative_gender/stores_design_versions/seed_0007.png,yes,True
Flux,negative_gender,stores_design_versions,8,output/Flux/negative_gender/stores_design_versions/seed_0008.png,yes,True
Flux,negative_gender,stores_design_versions,9,output/Flux/negative_gender/stores_design_versions/seed_0009.png,yes,True
Flux,negative_gender,submits_changes,0,output/Flux/negative_gender/submits_changes/seed_0000.png,yes,True
Flux,negative_gender,submits_changes,1,output/Flux/negative_gender/submits_changes/seed_0001.png,yes,True
Flux,negative_gender,submits_changes,2,output/Flux/negative_gender/submits_changes/seed_0002.png,yes,True
Flux,negative_gender,submits_changes,3,output/Flux/negative_gender/submits_changes/seed_0003.png,yes,True
Flux,negative_gender,submits_changes,4,output/Flux/negative_gender/submits_changes/seed_0004.png,yes,True
Flux,negative_gender,submits_changes,5,output/Flux/negative_gender/submits_changes/seed_0005.png,yes,True
Flux,negative_gender,submits_changes,6,output/Flux/negative_gender/submits_changes/seed_0006.png,yes,True
Flux,negative_gender,submits_changes,7,output/Flux/negative_gender/submits_changes/seed_0007.png,yes,True
Flux,negative_gender,submits_changes,8,output/Flux/negative_gender/submits_changes/seed_0008.png,yes,True
Flux,negative_gender,submits_changes,9,output/Flux/negative_gender/submits_changes/seed_0009.png,yes,True
Flux,negative_gender,submits_pull_requests,0,output/Flux/negative_gender/submits_pull_requests/seed_0000.png,yes,True
Flux,negative_gender,submits_pull_requests,1,output/Flux/negative_gender/submits_pull_requests/seed_0001.png,yes,True
Flux,negative_gender,submits_pull_requests,2,output/Flux/negative_gender/submits_pull_requests/seed_0002.png,yes,True
Flux,negative_gender,submits_pull_requests,3,output/Flux/negative_gender/submits_pull_requests/seed_0003.png,yes,True
Flux,negative_gender,submits_pull_requests,4,output/Flux/negative_gender/submits_pull_requests/seed_0004.png,yes,True
Flux,negative_gender,submits_pull_requests,5,output/Flux/negative_gender/submits_pull_requests/seed_0005.png,yes,True
Flux,negative_gender,submits_pull_requests,6,output/Flux/negative_gender/submits_pull_requests/seed_0006.png,yes,True
Flux,negative_gender,submits_pull_requests,7,output/Flux/negative_gender/submits_pull_requests/seed_0007.png,yes,True
